ID_PDG;DATE;RRmm;Tmin;Tmax;ETP;RGI
2847;01/01/2048;3.653;8.692;10.233;1.003;0.883
2847;02/01/2048;0.845;6.958;7.848;0.821;0.777
2847;03/01/2048;3.801;7.313;10.694;0.941;0.883
2847;04/01/2048;3.732;8.86;11.863;0.906;2.863
2847;05/01/2048;1.133;7.298;12.109;0.999;1.225
2847;06/01/2048;3.865;6.868;11.357;0.517;1.811
2847;07/01/2048;0.782;4.225;9.293;0.435;4.233
2847;08/01/2048;0.193;5.848;11.357;0.585;0.977
2847;09/01/2048;0;9.409;13.487;0.705;0.88
2847;10/01/2048;0.214;10.601;11.404;0.923;0.742
2847;11/01/2048;0;8.52;13.917;0.672;2.939
2847;12/01/2048;0;7.54;11.191;0.669;4.676
2847;13/01/2048;0;5.032;9.002;0.29;5.566
2847;14/01/2048;0;4.917;12.943;0.428;4.748
2847;15/01/2048;0;0.158;5.112;0.151;5.775
2847;16/01/2048;0.1;-1.341;2.869;0.058;5.954
2847;17/01/2048;0;-2.248;3.802;0.336;6.412
2847;18/01/2048;0;-0.964;2.099;0.238;1.7
2847;19/01/2048;4.324;-0.629;3.448;0.205;0.475
2847;20/01/2048;2.062;5.083;10.237;0.361;0.47
2847;21/01/2048;7.803;7.012;9.886;0.717;0.468
2847;22/01/2048;7.217;2.849;5.778;0.435;0.928
2847;23/01/2048;4.439;1.602;2.869;0.293;1.05
2847;24/01/2048;0;0.423;2.46;0.482;5.574
2847;25/01/2048;0;-1.088;1.402;0.33;5.942
2847;26/01/2048;0;-2.507;1.178;0.289;5.562
2847;27/01/2048;0;-1.397;3.418;0.773;7.28
2847;28/01/2048;0;-1.211;3.663;1.378;6.277
2847;29/01/2048;0;-2.313;1.37;1.232;5.656
2847;30/01/2048;0.1;-5.238;-0.005;1.052;7.456
2847;31/01/2048;1.197;-5.811;-0.882;0.283;4.929
2847;01/02/2048;0.26;-1.432;2.661;0.276;6.429
2847;02/02/2048;0.286;-0.128;4.31;0.569;4.492
2847;03/02/2048;0;-2.693;0.383;1.001;7.438
2847;04/02/2048;0;-5.436;-1.374;0.721;7.853
2847;05/02/2048;0.642;-5.249;0.261;0.519;5.478
2847;06/02/2048;0;-3.887;1.32;0.59;8.308
2847;07/02/2048;0.531;-4.765;1.428;0.312;6.676
2847;08/02/2048;1.377;-2.989;0.907;0.332;6.384
2847;09/02/2048;1.52;-5.309;-2.397;0.243;6.563
2847;10/02/2048;2.574;-2.781;0.721;0.243;1.562
2847;11/02/2048;4.01;1.892;3.928;0.544;4.598
2847;12/02/2048;7.282;5.91;9.168;0.886;1.645
2847;13/02/2048;29.874;6.292;11.775;0.57;0.508
2847;14/02/2048;2.845;3.067;11.322;0.771;5.067
2847;15/02/2048;3.566;1.327;6.672;0.63;6.396
2847;16/02/2048;10.796;1.765;3.908;0.665;6.277
2847;17/02/2048;23.486;3.276;8.241;0.288;1.006
2847;18/02/2048;4.929;-1.064;5.026;0.447;1.298
2847;19/02/2048;0.415;-1.867;0.395;0.628;7.025
2847;20/02/2048;0;-2.926;1.555;0.655;13.701
2847;21/02/2048;0;-2.605;0.849;0.505;9.242
2847;22/02/2048;0;-3.405;4.057;0.655;11.594
2847;23/02/2048;0;-0.924;8.076;1.452;14.418
2847;24/02/2048;23.313;6.94;10.573;0.745;0.975
2847;25/02/2048;8.692;12.053;12.379;0.919;2.246
2847;26/02/2048;0.948;13.567;17.662;1.987;9.373
2847;27/02/2048;0.371;7.618;15.272;0.756;2.794
2847;28/02/2048;0;2.426;8.346;0.792;8.88
2847;29/02/2048;0;0.892;12.205;1.398;17.318
2847;01/03/2048;0;4.702;21.047;1.632;8.458
2847;02/03/2048;0;7.523;20.233;1.642;8.381
2847;03/03/2048;3.425;10.772;19.553;1.808;4.102
2847;04/03/2048;0.742;12.258;16.009;1.503;4.208
2847;05/03/2048;0;13.521;16.895;1.377;2.783
2847;06/03/2048;3.366;13.656;15.518;0.98;1.003
2847;07/03/2048;2.822;11.069;11.719;0.921;3.917
2847;08/03/2048;0;10.265;16.293;1.144;7.694
2847;09/03/2048;0;6.581;20.793;1.293;11.936
2847;10/03/2048;0;8.351;23.635;2.171;10.175
2847;11/03/2048;1.68;10.72;14.435;0.99;2.354
2847;12/03/2048;0;4.911;9.935;0.897;2.958
2847;13/03/2048;0;0.897;11.835;1.366;11.108
2847;14/03/2048;0;2.09;9.228;1.109;6.915
2847;15/03/2048;0.523;2.693;9.14;1.058;6.971
2847;16/03/2048;0;1.076;12.327;1.112;9.18
2847;17/03/2048;2.846;5.063;22.615;1.819;11.527
2847;18/03/2048;6.545;7.803;13.05;1.417;6.833
2847;19/03/2048;0.669;6.157;11.981;1.903;6.954
2847;20/03/2048;1.538;6.904;17.534;1.583;5.581
2847;21/03/2048;1.718;10.264;16.761;1.104;5.003
2847;22/03/2048;1.229;10.775;19.615;1.487;4.767
