ID_PDG;DATE;RRmm;Tmin;Tmax;ETP;RGI
2847;01/01/2043;0;-6.089;-1.712;0;5.18
2847;02/01/2043;0;-5.932;-1.204;0.11;3.631
2847;03/01/2043;0;-6.781;-1.697;0;5.515
2847;04/01/2043;0;-6.902;-1.27;0.112;3.316
2847;05/01/2043;0;-3.182;-1.787;0.07;4.691
2847;06/01/2043;0;-3.087;2.15;0.166;3.01
2847;07/01/2043;0;-0.185;3.314;0.163;3.977
2847;08/01/2043;0;0.255;3.013;0.039;5.402
2847;09/01/2043;0.394;0.931;2.196;0.301;0.726
2847;10/01/2043;0;0.209;2.578;0.33;0.793
2847;11/01/2043;0;-0.225;4.141;0.192;2.701
2847;12/01/2043;0;1.869;6.003;0.312;1.781
2847;13/01/2043;2.062;1.888;5.462;0.438;2.182
2847;14/01/2043;1.136;1.758;5.831;0.546;3.395
2847;15/01/2043;4.226;1.99;3.461;0.343;4.483
2847;16/01/2043;0;-1.832;1.642;0.436;2.308
2847;17/01/2043;0;-3.093;0.041;0.421;2.773
2847;18/01/2043;0;-4.291;-1.234;0.355;2.436
2847;19/01/2043;0;-1.787;2.953;0.302;6.017
2847;20/01/2043;0.574;1.341;3.457;0.471;1.359
2847;21/01/2043;3.484;2.042;7.175;0.413;2.218
2847;22/01/2043;0.278;3.188;4.668;0.366;2.185
2847;23/01/2043;0;2.259;4.323;0.605;1.734
2847;24/01/2043;1.148;-0.313;2.947;0.404;3.058
2847;25/01/2043;0;-1.564;4.59;0.299;6.452
2847;26/01/2043;0.414;1.479;5.855;0.829;1.147
2847;27/01/2043;0.472;4.174;9.623;0.453;1.717
2847;28/01/2043;0.396;7.288;9.475;0.743;1.372
2847;29/01/2043;0;5.43;11.107;0.676;5.949
2847;30/01/2043;0.268;6.638;16.716;1.571;5.097
2847;31/01/2043;6.088;2.825;9.378;0.51;2.096
2847;01/02/2043;0;-0.34;6.881;0.534;5.86
2847;02/02/2043;5.154;-0.908;7.698;0.292;1.986
2847;03/02/2043;0.634;0.262;7.601;0.433;6.767
2847;04/02/2043;0;0.579;5.165;0.481;6.93
2847;05/02/2043;1.017;1.485;5.3;0.531;1.249
2847;06/02/2043;1.2;0.978;4.564;0.501;2.607
2847;07/02/2043;0.802;1.303;3.78;0.467;3.807
2847;08/02/2043;0.613;1.709;4.16;0.576;6.127
2847;09/02/2043;1.138;1.579;5.606;0.602;1.332
2847;10/02/2043;0;1.597;5.716;0.443;1.685
2847;11/02/2043;1.333;3.677;7.032;0.301;0.892
2847;12/02/2043;0;8.013;10.27;0.704;6.184
2847;13/02/2043;1.422;4.731;9.639;0.865;6.18
2847;14/02/2043;5.929;3.834;9.248;0.558;2.738
2847;15/02/2043;2.08;5.682;11.376;0.59;4.025
2847;16/02/2043;0;2.798;7.49;0.582;6.433
2847;17/02/2043;0.65;1.754;6.809;0.656;8.058
2847;18/02/2043;0.584;2.936;6.892;0.557;8.889
2847;19/02/2043;0.378;3.098;8.07;0.554;6.154
2847;20/02/2043;2.421;1.767;6.132;0.437;4.334
