ID_PDG;DATE;RRmm;Tmin;Tmax;ETP;RGI
2847;01/01/2040;0;0.976;2.775;0.259;1.627
2847;02/01/2040;1.553;2.876;6.096;0.273;1.752
2847;03/01/2040;6.808;5.835;11.907;1.053;0.898
2847;04/01/2040;0.775;3.055;9.532;0.425;4.222
2847;05/01/2040;0.034;0.778;6.673;0.376;2.124
2847;06/01/2040;0.236;0.658;5.367;0.287;1.199
2847;07/01/2040;0;-1.259;5.308;0.153;4.48
2847;08/01/2040;0;-0.593;5.101;0.252;1.74
2847;09/01/2040;1.938;7.051;7.605;0.179;0.742
2847;10/01/2040;1.956;7.993;12.734;0.516;0.625
2847;11/01/2040;0;7.309;12.242;0.622;4.646
2847;12/01/2040;0;0.553;5.502;0.382;0.795
2847;13/01/2040;0;-1.69;2.672;0.283;5.926
2847;14/01/2040;0;-3.333;1.269;0.254;5.993
2847;15/01/2040;0;-4.819;0.593;0.06;6.363
2847;16/01/2040;0;-3.129;1.107;0.291;6.01
2847;17/01/2040;0;-0.704;8.686;0.781;5.368
2847;18/01/2040;1.372;2.169;8.122;0.741;1.343
2847;19/01/2040;0.76;3.997;9.126;1.127;4.76
2847;20/01/2040;1.67;4.129;8.566;0.692;3.736
2847;21/01/2040;0;3.603;12.877;1.732;3.886
2847;22/01/2040;8.274;5.243;13.431;1.245;5.757
2847;23/01/2040;2.051;6.029;12.299;0.917;5.048
2847;24/01/2040;29.892;10.434;12.819;1.472;4.263
2847;25/01/2040;6.641;9.468;12.65;0.699;1.37
2847;26/01/2040;0.269;3.347;8.688;0.526;1.946
2847;27/01/2040;1.486;1.326;4.603;0.515;1.967
2847;28/01/2040;7.461;5.904;6.664;0.455;0.975
2847;29/01/2040;4.294;5.613;9.262;0.721;4.035
2847;30/01/2040;0.215;4.447;9.45;1.283;3.811
2847;31/01/2040;0;7.505;13.952;1.454;5.814
2847;01/02/2040;2.111;9.584;13.737;1.175;4.34
2847;02/02/2040;3.895;6.986;11.395;0.864;3.462
2847;03/02/2040;6.89;6.983;12.394;0.897;0.992
2847;04/02/2040;1.511;11.602;14.585;1.31;4.798
2847;05/02/2040;1.166;5.433;11.037;0.681;3.015
2847;06/02/2040;0;1.411;6.997;0.464;8.341
2847;07/02/2040;0.201;-0.34;8.115;0.836;1.444
2847;08/02/2040;0;4.211;10.43;0.85;6.001
2847;09/02/2040;3.095;3.559;9.144;0.73;1.752
2847;10/02/2040;0;4.098;11.131;1.758;9.188
2847;11/02/2040;8.236;3.534;10.258;0.934;2.609
2847;12/02/2040;0;3.744;9.385;0.989;9.169
2847;13/02/2040;12.864;5.798;8.318;0.849;3.224
2847;14/02/2040;4.43;3.821;7.19;1.107;8.914
2847;15/02/2040;0;1.361;9.164;0.941;10.014
2847;16/02/2040;0.722;1.025;7.174;1.275;7.923
2847;17/02/2040;10.002;5.71;7.868;0.797;4.567
2847;18/02/2040;1.392;3.173;6.962;0.826;6.328
2847;19/02/2040;0.224;0.949;6.055;0.632;6.807
2847;20/02/2040;10.028;3.176;11.09;0.529;2.706
2847;21/02/2040;20.808;6.617;11.194;0.439;1.754
2847;22/02/2040;0;3.154;11.995;0.936;9.979
2847;23/02/2040;6.363;6.723;12.984;1.637;6.329
2847;24/02/2040;0;3.624;10.827;1.175;11.684
2847;25/02/2040;2.257;4.748;9.602;1.033;6.045
2847;26/02/2040;0;7.696;12.222;1.813;12.657
2847;27/02/2040;0.034;7.881;15.258;2.01;5.821
2847;28/02/2040;0;10.103;15.934;1.991;3.004
2847;29/02/2040;0.736;9.55;11.359;1.221;1.448
2847;01/03/2040;1.894;6.48;7.413;1.397;3.522
2847;02/03/2040;0;3.235;8.02;1.068;7.233
2847;03/03/2040;3.105;3.843;9.377;0.502;0.85
2847;04/03/2040;1.741;8.379;14.935;1.32;6.571
2847;05/03/2040;2.237;10.736;20.344;1.458;4.054
2847;06/03/2040;2.491;11.6;13.855;1.556;5.752
2847;07/03/2040;0;7.24;16.239;1.211;7.452
2847;08/03/2040;1.099;12.967;21.064;1.771;4.505
2847;09/03/2040;1.953;9.59;14.351;0.884;1.853
2847;10/03/2040;0;5.386;12.024;1.611;13.063
2847;11/03/2040;0;3.129;19.553;2.077;13.595
2847;12/03/2040;0.208;4.606;21.002;1.458;11.139
2847;13/03/2040;1.108;8.996;20.104;1.383;10.158
2847;14/03/2040;0;10.692;20.501;1.732;10.821
2847;15/03/2040;0;7.341;20.15;1.832;11.877
2847;16/03/2040;9.366;11.285;11.654;0.823;2.472
2847;17/03/2040;0;11.123;19.991;1.893;11.97
2847;18/03/2040;12.242;10.925;16.958;0.96;2.963
2847;19/03/2040;1.485;13.727;16.676;1.271;4.004
2847;20/03/2040;7.144;9.517;10.861;1.22;2.687
2847;21/03/2040;0;7.56;17.156;1.621;9.103
2847;22/03/2040;0;8.033;24.83;2.022;13.915
2847;23/03/2040;6.859;10.633;23.052;2.064;10.824
2847;24/03/2040;0;12.761;24.819;2.746;16.695
2847;25/03/2040;0;12.329;22.921;2.048;10.883
2847;26/03/2040;0;12.301;23.522;1.977;13.758
2847;27/03/2040;0;13.479;24.76;2.383;12.581
2847;28/03/2040;0;13.473;22.556;1.953;10.63
2847;29/03/2040;0;12.268;23.218;2.551;16.672
2847;30/03/2040;0;12.579;23.016;2.304;16.888
2847;31/03/2040;3.131;14.618;25.434;2.645;15.477
2847;01/04/2040;1.71;11.609;17.631;3.032;17.807
