ID_PDG;DATE;RRmm;Tmin;Tmax;ETP;RGI
2847;01/01/2055;5.467;-0.256;2.998;0.192;1.463
2847;02/01/2055;1.842;2.139;9.351;0.369;0.985
2847;03/01/2055;0.275;4.336;8.111;0.361;2.641
2847;04/01/2055;1.811;6.351;10.879;0.645;1.586
2847;05/01/2055;0;3.98;10.324;0.382;1.965
2847;06/01/2055;2.379;8.273;11.231;0.591;0.539
2847;07/01/2055;0.211;9.59;15.209;0.934;1.341
2847;08/01/2055;7.131;10.153;18.109;1.485;3.044
2847;09/01/2055;1.51;10.534;15.307;0.718;1.963
2847;10/01/2055;6.779;8.657;12.24;0.679;1.024
2847;11/01/2055;0.218;6.171;9.613;0.668;2.377
2847;12/01/2055;0;3.416;8.896;0.404;2.946
2847;13/01/2055;0;3.218;7.578;0.324;3.6
2847;14/01/2055;0;1.984;7.493;0.323;3.726
2847;15/01/2055;2.317;2.591;6.151;0.308;1.227
2847;16/01/2055;0.832;3.843;5.963;0.356;2.277
2847;17/01/2055;0.444;-0.916;3.503;0.286;1.993
2847;18/01/2055;0;-2.613;1.677;0.185;4.703
2847;19/01/2055;7.918;-2.357;3.051;0.312;2.316
2847;20/01/2055;4.062;-0.585;3.883;0.231;2.029
2847;21/01/2055;2.176;1.147;6.293;0.323;3.23
2847;22/01/2055;6.33;2.396;2.59;0.319;1.122
2847;23/01/2055;4.402;1.7;5.122;0.299;0.96
2847;24/01/2055;0.159;1.88;7.381;0.338;6.902
2847;25/01/2055;0;0.153;5.831;0.449;5.971
2847;26/01/2055;0;-1.908;1.172;0.807;7.347
2847;27/01/2055;0.962;-2.696;-0.398;0.433;5.773
2847;28/01/2055;0.761;-1.728;1.266;0.24;5.724
2847;29/01/2055;0.862;-1.717;0.364;0.281;2.289
2847;30/01/2055;0;-1.278;0.449;0.221;3.064
2847;31/01/2055;0.1;-0.257;5.62;0.368;6.607
2847;01/02/2055;0;-1.337;2.558;0.29;5.408
2847;02/02/2055;5.864;1.469;8.824;0.392;1.322
2847;03/02/2055;8.96;5.037;8.783;0.276;0.932
2847;04/02/2055;0;4.126;13.305;0.975;6.665
2847;05/02/2055;6.955;4.144;11.605;0.526;3.597
2847;06/02/2055;13.178;4.979;10.245;0.419;3.903
2847;07/02/2055;0.268;4.245;10.43;0.752;6.096
2847;08/02/2055;0;2.823;8.822;0.384;6.314
2847;09/02/2055;0;4.677;9.57;0.418;4.487
2847;10/02/2055;0.397;4.308;13.661;0.533;2.045
2847;11/02/2055;0;5.116;16.051;0.737;6.874
2847;12/02/2055;0;4.595;15.895;1.02;9.508
2847;13/02/2055;0;7.171;16.092;1.045;9.627
2847;14/02/2055;0;6.623;12.011;1.099;9.055
2847;15/02/2055;8.953;5.361;9.129;0.503;1.365
2847;16/02/2055;0;2.552;7.549;0.655;11.06
2847;17/02/2055;0;0.826;8.988;0.748;11.093
2847;18/02/2055;2.047;2.285;6.297;0.412;0.858
