ID_PDG;DATE;RRmm;Tmin;Tmax;ETP;RGI
2847;01/01/2044;0;2.056;6.677;0.28;2.464
2847;02/01/2044;2.049;1.853;8.023;0.254;1.977
2847;03/01/2044;0;4.667;8.446;0.369;1.962
2847;04/01/2044;0;1.548;8.107;0.549;2.443
2847;05/01/2044;0;1.423;9.512;0.361;5.012
2847;06/01/2044;0.221;2.984;9.481;0.443;1.788
2847;07/01/2044;8.337;6.836;10.593;0.491;0.653
2847;08/01/2044;0;3.803;8.908;0.303;2.008
2847;09/01/2044;6.812;1.216;8.358;0.379;4.338
2847;10/01/2044;0.249;3.698;8.27;0.38;3.971
2847;11/01/2044;7.83;1.092;9.457;0.249;2.99
2847;12/01/2044;0.719;5.732;9.235;0.621;4.505
2847;13/01/2044;0;3.016;4.756;0.181;5.795
2847;14/01/2044;0;-1.38;2.589;0.157;3.754
2847;15/01/2044;0;-0.478;2.787;0.327;1.61
2847;16/01/2044;3.537;0.451;1.473;0.287;0.8
2847;17/01/2044;0.179;-0.586;3.417;0.196;3.048
2847;18/01/2044;2.739;-1.95;2.309;0.247;1.471
2847;19/01/2044;0;-0.249;2.863;0.332;2.629
2847;20/01/2044;0.1;-1.061;1.276;0.198;4.508
2847;21/01/2044;0.266;0.206;3.029;0.329;2.6
2847;22/01/2044;0;-1.601;2.639;0.385;5.97
2847;23/01/2044;0;-4.113;-1.485;0.38;7.254
2847;24/01/2044;0;-5.167;-1.379;0.523;7.521
2847;25/01/2044;0;-5.617;-0.557;0.33;6.689
2847;26/01/2044;1.923;-5.127;0.973;0.324;0.584
2847;27/01/2044;2.805;0.41;5.348;0.363;0.658
2847;28/01/2044;1.658;3.484;5.876;0.64;1.43
2847;29/01/2044;10.513;1.454;3.915;0.38;2.017
2847;30/01/2044;2.238;-0.577;2.405;0.399;2.636
2847;31/01/2044;0;-4.025;0.738;0.249;5.26
2847;01/02/2044;0.3;-1.993;3.939;0.191;1.927
2847;02/02/2044;0;-0.143;7.528;0.35;5.037
2847;03/02/2044;0.059;-1.509;3.842;0.261;8.343
2847;04/02/2044;0;-0.511;4.865;0.451;8.414
2847;05/02/2044;0;0.264;7.662;0.611;4.162
2847;06/02/2044;0;0.17;9.088;0.584;8.383
2847;07/02/2044;0;3.515;6.617;0.531;8.235
2847;08/02/2044;2.143;5.487;9.151;0.605;0.816
2847;09/02/2044;10.733;7.267;12.091;0.679;1.314
2847;10/02/2044;0.268;4.523;10.912;0.656;6.808
2847;11/02/2044;0.719;3.085;10.97;0.669;7.161
2847;12/02/2044;8.871;6.167;10.978;0.592;1.287
2847;13/02/2044;0.315;3.744;13.934;0.694;6.91
2847;14/02/2044;0.62;4.56;10.224;0.728;2.542
2847;15/02/2044;0;2.992;9.914;0.737;9.406
2847;16/02/2044;22.085;2.638;9.11;0.61;3.263
2847;17/02/2044;2.082;3.134;8.114;0.761;7.455
2847;18/02/2044;0;1.388;6.514;0.652;6.375
2847;19/02/2044;0;1.518;6.494;0.782;10.445
2847;20/02/2044;0;0.792;6.059;0.772;10.657
2847;21/02/2044;0.237;0.873;5.694;0.586;7.6
2847;22/02/2044;0.069;2.717;5.674;0.802;13.196
2847;23/02/2044;6.087;3.132;6.532;0.678;1.437
2847;24/02/2044;1.671;2.319;6.311;0.858;9.616
2847;25/02/2044;1.145;0.637;6.235;0.6;6.493
2847;26/02/2044;0;1.242;7.998;0.997;14.829
2847;27/02/2044;0.47;1.908;4.87;0.553;4.066
2847;28/02/2044;0.077;1.831;5.386;0.657;5.654
2847;29/02/2044;0.187;-0.382;3.832;0.594;7.183
2847;01/03/2044;0.517;4.36;6.289;0.727;2.838
2847;02/03/2044;0;1.499;7.713;1.353;7.595
2847;03/03/2044;0;-1.34;7.893;1.488;8.013
2847;04/03/2044;0;-0.65;10.794;1.323;10.258
2847;05/03/2044;0;1.067;14.303;1.301;11.098
2847;06/03/2044;0;2.349;14.508;1.128;6.726
2847;07/03/2044;1.046;4.358;9.702;0.726;2.716
2847;08/03/2044;0;3.777;14.106;1.196;10.772
2847;09/03/2044;0;2.772;18.51;1.499;12.704
2847;10/03/2044;0;3.94;18.966;1.633;11.532
2847;11/03/2044;0;5.151;18.079;1.503;12.168
2847;12/03/2044;0;3.649;13.839;1.831;12.151
2847;13/03/2044;0;-0.068;10.573;2.161;13.905
2847;14/03/2044;0;1.028;7.837;1.768;4.422
2847;15/03/2044;0;0.472;11.221;1.724;13.779
2847;16/03/2044;0;3.635;10.741;1.216;11.318
2847;17/03/2044;4.169;4.1;7.443;0.53;1.695
2847;18/03/2044;0.696;1.277;13.869;1.488;12.793
2847;19/03/2044;0;11.056;13.557;1.749;4.437
2847;20/03/2044;0;10.511;18.939;2.921;13.921
2847;21/03/2044;0;9.221;22.242;2.129;15.593
2847;22/03/2044;0;6.918;22.366;2.258;16.36
2847;23/03/2044;0;7.236;22.615;1.868;13.778
2847;24/03/2044;0;8.894;20.936;2.158;11.591
2847;25/03/2044;0.1;9.662;15.65;2.79;13.537
2847;26/03/2044;6.269;4.666;5.243;0.847;1.687
2847;27/03/2044;2.519;2.548;2.975;0.648;4.178
2847;28/03/2044;0.784;1.177;8.601;1.395;12.032
2847;29/03/2044;9.626;4.589;14.905;1.693;13.42
2847;30/03/2044;0;4.541;10.957;1.519;11.862
2847;31/03/2044;6.578;3.122;8.498;0.951;7.664
2847;01/04/2044;1.113;4.817;7.262;1.25;7.676
2847;02/04/2044;0.958;1.51;4.918;1.518;10.14
2847;03/04/2044;0;-2.026;6.072;1.451;15.284
2847;04/04/2044;1.106;0.378;9.375;1.182;8.003
2847;05/04/2044;3.678;7.588;9.931;1.089;2.33
2847;06/04/2044;4.261;7.388;14.867;1.524;7.527
2847;07/04/2044;0.532;6.84;13.031;1.925;13.659
2847;08/04/2044;0;7.762;17.99;2.669;19.305
2847;09/04/2044;6.924;9.521;14.625;2.432;7.03
2847;10/04/2044;3.839;7.445;11.634;1.307;4.91
2847;11/04/2044;4.441;5.51;10.956;0.887;4.821
2847;12/04/2044;0.104;3.097;11.006;1.802;16.314
2847;13/04/2044;8.265;6.476;13.722;1.829;11.881
2847;14/04/2044;0.201;6.822;13.623;2.085;10.235
2847;15/04/2044;0;5.877;14.637;2.292;17.544
2847;16/04/2044;0;3.974;19.121;3.147;24.166
2847;17/04/2044;0;6.625;22.426;3.266;23.833
2847;18/04/2044;1.752;11.872;21.985;1.909;10.055
2847;19/04/2044;4.744;12.01;16.649;1.454;8.166
2847;20/04/2044;7.658;13.024;13.892;0.851;2.088
2847;21/04/2044;0.938;11.974;15.804;2.179;11.867
2847;22/04/2044;14.868;10.187;11.411;0.639;0.983
2847;23/04/2044;17.459;9.137;10.146;0.526;1.817
2847;24/04/2044;4.507;10.311;10.71;1.088;4.522
2847;25/04/2044;0;9.43;13.786;1.827;9.307
2847;26/04/2044;0;5.439;16.21;3.094;25.951
2847;27/04/2044;0;6.99;16.348;2.387;17.362
2847;28/04/2044;5.055;11.619;14.81;2.13;13.847
2847;29/04/2044;2.447;6.703;9.535;2.171;18.077
2847;30/04/2044;2.179;2.487;8.515;2.226;21.726
2847;01/05/2044;3.63;2.925;5.19;1.085;9.35
2847;02/05/2044;0.773;1.514;8.023;1.826;17.404
2847;03/05/2044;1.678;0.606;10.774;1.783;15.357
2847;04/05/2044;0.241;5.128;12.178;2.396;19.523
2847;05/05/2044;0;5.522;12.458;2.511;21.133
2847;06/05/2044;0;5.134;15.401;2.7;21.196
2847;07/05/2044;1.892;9.423;13.933;1.58;7.541
2847;08/05/2044;0.461;9.578;15.542;2.754;19.696
2847;09/05/2044;0;6.866;19.687;3.467;26.644
2847;10/05/2044;2.377;13.089;18.05;2.487;11.653
2847;11/05/2044;0;10.337;15.796;5.12;35.289
2847;12/05/2044;0.39;6.575;16.378;3.616;28.187
2847;13/05/2044;7.913;10.074;15.165;1.4;6.712
2847;14/05/2044;9.781;11.053;13.682;1.297;7.826
2847;15/05/2044;7.836;10.734;16.011;2.474;17.211
2847;16/05/2044;19.804;12.091;13.104;1.049;5.465
2847;17/05/2044;7.936;12.097;13.832;1.034;4.733
2847;18/05/2044;1.537;10.256;14.719;1.21;5.085
2847;19/05/2044;0;5.687;17.477;4.719;37.745
2847;20/05/2044;1.997;8.287;16.718;2.49;17.713
2847;21/05/2044;18.95;10.933;13.075;0.86;1.817
2847;22/05/2044;3.24;10.497;16.902;3.645;25.578
2847;23/05/2044;0;8.977;24.689;6.104;39.793
2847;24/05/2044;2.658;12.379;15.348;1.556;8.081
2847;25/05/2044;4.468;10.418;14.566;1.817;10.914
2847;26/05/2044;0.102;8.709;16.452;2.464;16.331
2847;27/05/2044;0.371;9.465;13.656;1.972;10.677
2847;28/05/2044;1.361;7.476;17.13;2.519;19.651
2847;29/05/2044;5.679;9.669;15.07;1.254;4.688
2847;30/05/2044;0;9.758;18.044;4.549;33.694
2847;31/05/2044;7.523;10.533;21.26;3.166;17.737
2847;01/06/2044;8.042;12.223;15.91;1.392;5.207
2847;02/06/2044;0;10.56;17.683;2.888;19.814
2847;03/06/2044;0.257;11.353;19.613;2.964;19.117
2847;04/06/2044;0;11.668;21.228;3.23;22.146
2847;05/06/2044;0.894;14.562;22.129;2.708;17.226
2847;06/06/2044;1.63;14.388;22.268;2.357;14.955
2847;07/06/2044;3.297;16.417;24.159;2.691;14.111
2847;08/06/2044;0;15.905;24.313;6.223;35.747
2847;09/06/2044;0;15.118;25.622;6.193;37.119
2847;10/06/2044;0;15.451;27.278;4.317;24.957
2847;11/06/2044;2.094;17.815;22.785;3.491;18.238
2847;12/06/2044;0;16.424;25.267;5.261;31.999
2847;13/06/2044;0.672;16.784;25.096;3.786;21.45
