ID_PDG;DATE;RRmm;Tmin;Tmax;ETP;RGI
2847;01/01/2058;9.752;8.903;13.981;0.863;2.599
2847;02/01/2058;0;4.657;11.146;0.594;3.433
2847;03/01/2058;0;5.678;9.919;0.631;3.26
2847;04/01/2058;9.26;6.805;12.983;1.179;1.399
2847;05/01/2058;0.313;7.076;9.719;0.72;1.004
2847;06/01/2058;25.265;6.909;13.922;0.396;0.831
2847;07/01/2058;10.553;0.542;8.421;0.39;2.814
2847;08/01/2058;0.034;0.348;4.777;0.206;4.725
2847;09/01/2058;0.805;1.083;5.705;0.488;2.469
2847;10/01/2058;0;2.498;6.425;0.264;3.224
2847;11/01/2058;0;-0.235;8.935;0.336;4.512
2847;12/01/2058;0.193;4.038;11.007;0.597;4.733
2847;13/01/2058;0.259;7.728;11.084;1.008;3.383
2847;14/01/2058;0;7.094;12.109;1.253;4.075
2847;15/01/2058;0;7.31;12.799;1.482;2.658
2847;16/01/2058;0;7.481;14.809;1.221;4.874
2847;17/01/2058;0;5.101;13.975;0.824;5.002
2847;18/01/2058;1.752;5.179;9.096;0.249;5.893
2847;19/01/2058;0;2.408;3.48;0.515;2.484
2847;20/01/2058;0;1.399;5.257;0.302;5.102
2847;21/01/2058;0.63;2.754;10.707;0.364;1.839
2847;22/01/2058;6.887;10.252;11.815;0.762;0.693
2847;23/01/2058;2.478;3.233;7.21;0.402;2.976
2847;24/01/2058;0;0.879;3.867;0.252;5.238
2847;25/01/2058;0;-0.501;3.717;0.519;5.56
2847;26/01/2058;13.161;2.532;7.643;0.74;0.79
2847;27/01/2058;17.418;5.158;8.045;0.626;1.92
2847;28/01/2058;7.915;4.07;8.286;0.452;2.444
2847;29/01/2058;0.613;0.493;5.202;0.329;3.38
2847;30/01/2058;0.693;0.36;3.806;0.492;4.838
2847;31/01/2058;0.871;2.029;6.582;0.387;1.932
2847;01/02/2058;0.977;5.838;11.887;0.844;1.103
2847;02/02/2058;7.032;7.725;12.832;1.368;5.356
2847;03/02/2058;6.261;6.507;9.285;1.314;6.225
2847;04/02/2058;26.192;9.378;11.667;1.26;3.577
2847;05/02/2058;7.159;10.579;10.748;0.95;1.84
2847;06/02/2058;0.323;8.507;10.912;0.858;1.643
2847;07/02/2058;0;7.007;19.438;2.08;7.03
2847;08/02/2058;0;11.028;20.603;2.775;8.759
2847;09/02/2058;2.048;10.669;18.387;1.189;7.16
2847;10/02/2058;3.137;6.468;10.32;0.786;3.561
2847;11/02/2058;1.947;3.179;7.466;0.642;6.219
2847;12/02/2058;1.138;2.156;6.594;0.495;4.955
2847;13/02/2058;0;1.064;6.349;0.683;9.008
2847;14/02/2058;0;-0.644;6.307;0.645;10.892
2847;15/02/2058;0.491;0.496;5.99;0.508;5.077
2847;16/02/2058;3.648;2.597;6.109;0.368;1.552
2847;17/02/2058;0.034;0.292;6.155;1.116;11.27
2847;18/02/2058;0;-0.669;6.315;1.143;13.082
2847;19/02/2058;0;-1.993;8.1;0.686;12.823
2847;20/02/2058;0.668;-0.562;11.531;1.536;13.703
2847;21/02/2058;0;2.664;10.257;0.807;9.387
2847;22/02/2058;0;1.162;12.67;1.122;14.818
2847;23/02/2058;0;3.228;14.81;1.544;15.364
2847;24/02/2058;0;4.014;15.943;1.753;15.149
2847;25/02/2058;0.37;7.251;16.302;1.243;6.187
2847;26/02/2058;0;9.29;15.457;0.841;5.349
2847;27/02/2058;0;8.273;13.699;0.764;5.977
2847;28/02/2058;0.1;5.853;18.521;1.678;16.61
2847;01/03/2058;0;6.483;10.951;1.135;7.853
2847;02/03/2058;0;2.646;9.883;1.691;9.364
2847;03/03/2058;0;-0.451;11.075;1.06;10.204
2847;04/03/2058;4.354;2.013;11.453;0.411;1.89
2847;05/03/2058;6.631;5.827;11.819;0.746;6.173
2847;06/03/2058;0;3.419;16.728;1.167;10.805
2847;07/03/2058;0;7.525;18.692;1.371;10.602
2847;08/03/2058;0;7.057;22.325;1.851;9.515
2847;09/03/2058;0;9.824;17.675;1.116;2.983
2847;10/03/2058;0;8.454;13.151;0.968;5.052
2847;11/03/2058;0;5.154;18.03;1.342;12.599
2847;12/03/2058;0;6.721;23.015;2.012;13.049
2847;13/03/2058;0;9.247;25.678;2.463;13.29
2847;14/03/2058;0;9.096;23.917;2.493;10.634
2847;15/03/2058;1.626;12.072;16.993;2.298;7.26
2847;16/03/2058;2.386;6.953;17.039;1.455;5.329
2847;17/03/2058;0.723;4.19;16.954;1.051;5.657
2847;18/03/2058;5.176;3.949;15.357;0.753;1.6
2847;19/03/2058;0;1.29;16.365;1.466;14.567
2847;20/03/2058;0;4.279;22.075;1.981;15.399
2847;21/03/2058;0;7.593;22.009;1.94;16.169
2847;22/03/2058;0;8.912;23.276;1.919;15.022
2847;23/03/2058;0;10.186;23.505;2.141;15.03
2847;24/03/2058;0;12.958;22.895;2.789;15.241
2847;25/03/2058;0.125;12.95;19.937;1.723;8.769
2847;26/03/2058;0;11.061;20.649;2.183;15.142
2847;27/03/2058;0;12.842;21.819;2.637;13.053
2847;28/03/2058;0;13.905;23.563;3.268;15.162
2847;29/03/2058;5.363;11.544;20.986;2.104;11.627
2847;30/03/2058;0;9.785;14.085;1.414;9.035
2847;31/03/2058;0.803;8.432;14.011;1.233;5.904
2847;01/04/2058;2.071;8.065;10.998;0.959;4.736
2847;02/04/2058;0;4.974;11.277;1.202;8.129
2847;03/04/2058;0.192;3.173;14.221;2.016;16.883
2847;04/04/2058;4.797;8.041;15.378;1.3;8.632
2847;05/04/2058;2.094;9.956;26.45;2.548;14.023
2847;06/04/2058;11.397;14.818;18.084;1.379;6.868
2847;07/04/2058;19.327;10.435;11.888;1.109;2.599
2847;08/04/2058;2.511;7.291;13.131;1.815;11.495
2847;09/04/2058;6.53;9.398;14.258;0.966;2.942
2847;10/04/2058;4.443;11.618;13.967;1.101;3.454
2847;11/04/2058;1.093;8.299;13.459;2.397;16.315
2847;12/04/2058;0;4.684;15.91;2.6;21.366
2847;13/04/2058;0;5.833;14.681;1.501;9.914
2847;14/04/2058;3.116;6.614;9.902;1.717;14.981
2847;15/04/2058;0.196;5.199;10.554;2.005;17.151
2847;16/04/2058;0;2.799;15.471;2.93;23.02
2847;17/04/2058;0;5.093;18.364;3.647;24.871
2847;18/04/2058;0;8.131;20.311;3.987;26.151
2847;19/04/2058;0;9.392;22.033;4.574;26.618
2847;20/04/2058;0;10.395;22.903;4.525;27.169
2847;21/04/2058;0;11.573;23.428;4.413;26.141
2847;22/04/2058;0;11.49;25.424;4.793;26.903
2847;23/04/2058;0;12.799;19.026;4.673;27.423
2847;24/04/2058;0;8.554;14.232;4.382;30.355
2847;25/04/2058;0;4.053;19.439;3.955;31.182
2847;26/04/2058;0.783;8.082;15.948;2.572;11.992
2847;27/04/2058;0;9.163;14.201;3.584;19.171
2847;28/04/2058;0.172;5.291;13.831;2.54;18.008
2847;29/04/2058;0;7.986;15.638;3.088;19.793
2847;30/04/2058;0.205;7.863;11.917;2.71;17.681
2847;01/05/2058;0.49;7.194;12.926;2.583;19.708
2847;02/05/2058;2.535;9.094;11.793;1.325;2.015
2847;03/05/2058;0;12.401;20.67;1.768;3.257
2847;04/05/2058;0;14.368;26.786;5.268;28.512
2847;05/05/2058;0;18.8;29.717;4.977;20.563
2847;06/05/2058;0;20.319;32.795;6.612;30.89
2847;07/05/2058;0;22.393;32.593;8.143;34.634
2847;08/05/2058;4.264;18.503;26.04;2.507;11.046
2847;09/05/2058;13.509;13.348;14.803;0.767;1.783
2847;10/05/2058;6.099;10.155;13.914;2.471;15.332
2847;11/05/2058;0;7.059;16.608;4.87;38.253
2847;12/05/2058;0;7.707;17.683;2.899;20.897
2847;13/05/2058;0;11.066;16.393;2.112;11.708
2847;14/05/2058;1.787;11.25;16.145;1.788;9.924
2847;15/05/2058;0;10.167;15.726;2.53;14.617
2847;16/05/2058;0;8.334;17.585;3.147;23.139
2847;17/05/2058;0;7.826;21.581;5.343;37.637
2847;18/05/2058;5.634;12.629;17.374;1.285;4.801
