ID_PDG;DATE;RRmm;Tmin;Tmax;ETP;RGI
2847;01/01/2009;0;0.1;2.3;0.4;2.45
2847;02/01/2009;0;-1.9;-1;0.4;4.833
2847;03/01/2009;0;-4.5;-0.6;0.6;5.881
2847;04/01/2009;0;-8.4;-1.1;0.3;4.633
2847;05/01/2009;0.5;-5.7;-2.8;0.1;1.05
2847;06/01/2009;0;-4.6;-3.8;0.4;2.351
2847;07/01/2009;0;-5.9;-3.5;0.6;5.851
2847;08/01/2009;0;-6.1;-3;0.7;6.948
2847;09/01/2009;0;-10.9;-3.5;0.6;6.574
2847;10/01/2009;0;-11.2;-3.9;0.6;5.691
2847;11/01/2009;0;-11.1;-1.3;0.7;5.084
2847;12/01/2009;0;-10.4;1.8;0.8;6.934
2847;13/01/2009;0;-7.1;6.1;0.9;6.233
2847;14/01/2009;2.1;-5.3;0.8;0.3;1.482
2847;15/01/2009;0;-0.4;0.7;0.3;3.175
2847;16/01/2009;0;-1.9;4.1;0.6;4.185
2847;17/01/2009;0.1;-2.8;6.3;0.5;2.59
2847;18/01/2009;9.5;1.8;4.5;0.3;1.257
2847;19/01/2009;4.2;1.1;8.5;0.4;2.082
2847;20/01/2009;0.1;1.1;6.2;0.5;2.948
2847;21/01/2009;0.1;-0.8;4.5;0.5;4.79
2847;22/01/2009;0.8;-2.9;4.6;0.6;5.312
2847;23/01/2009;13.6;3.4;11.1;1.2;1.136
2847;24/01/2009;0;-0.4;3.8;0.4;2.546
2847;25/01/2009;0.1;-1.6;6.6;0.9;7.125
2847;26/01/2009;0;-4;1.7;0.3;4.404
2847;27/01/2009;0;-1.8;1.6;0.3;5.227
2847;28/01/2009;0.1;-1.4;1.6;0.4;7.05
2847;29/01/2009;0;-1;3.6;0.8;7.664
2847;30/01/2009;0;-2.9;1.6;0.8;7.133
2847;31/01/2009;0;-3;1.4;0.8;9.099
2847;01/02/2009;2.5;-1.9;1.1;0.6;4.548
2847;02/02/2009;0;-2.2;0.3;0.3;1.005
2847;03/02/2009;0;-3.5;5.3;0.7;5.522
2847;04/02/2009;0.5;0.5;6;0.4;1.373
2847;05/02/2009;8.5;-2.2;5.1;0.3;1.741
2847;06/02/2009;4.5;2.9;5.7;0.3;1.433
2847;07/02/2009;7;3.5;4.8;0.3;1.158
2847;08/02/2009;0.1;1.9;3.6;0.6;5.767
2847;09/02/2009;5.6;-1;10.4;1.2;4.334
2847;10/02/2009;10.6;4;9.8;1.2;2.536
2847;11/02/2009;1.4;1;4.2;0.7;5.339
2847;12/02/2009;1.4;0;3;0.8;6.649
2847;13/02/2009;1.1;-3.6;4.7;0.8;8.525
2847;14/02/2009;0.5;-1.6;2.4;0.7;8.367
2847;15/02/2009;0;-3.8;1.4;0.4;6.891
2847;16/02/2009;2.2;-1.8;1.9;0.4;1.409
2847;17/02/2009;3.4;0.7;6.3;0.6;1.992
2847;18/02/2009;0;-3.6;1.1;0.9;10.561
2847;19/02/2009;0;-6.6;-0.1;0.3;5.537
2847;20/02/2009;0.4;-2.3;2.4;0.4;3.363
2847;21/02/2009;2.6;1.2;6.7;0.8;6.996
2847;22/02/2009;3.1;1.3;5.6;0.5;3.953
2847;23/02/2009;1.9;3.2;7.5;0.6;3.249
2847;24/02/2009;0;3;6.2;0.9;8.898
2847;25/02/2009;0;-0.2;7.2;0.8;8.209
2847;26/02/2009;0;0.2;9;0.8;5.132
2847;27/02/2009;0;5.3;12.1;1.4;7.058
2847;28/02/2009;0;0.1;13.3;1.7;12.404
2847;01/03/2009;0.9;0.9;14.3;1.1;5.241
2847;02/03/2009;3.4;7;9.4;0.8;2.701
2847;03/03/2009;0;4.8;9.5;0.9;6.326
2847;04/03/2009;5.6;0.2;12;0.7;5.901
2847;05/03/2009;8.9;3.7;5.8;0.7;2.792
2847;06/03/2009;5.8;2.6;5.7;0.7;2.883
2847;07/03/2009;0;0.5;7.1;1.4;13.714
2847;08/03/2009;4.4;1.4;9.6;1.1;7.603
2847;09/03/2009;0.8;4.2;7.4;1.4;9.291
2847;10/03/2009;5.2;3.2;6;0.6;2.224
2847;11/03/2009;0;4.5;8.2;1.8;13.441
2847;12/03/2009;0;-0.5;10.8;1.1;6.569
2847;13/03/2009;0;5.6;14.6;1.6;11.932
2847;14/03/2009;0;1.7;14.2;1;8.782
2847;15/03/2009;0;6.6;13.2;1.9;14.11
2847;16/03/2009;0;3.8;13;2;14.623
2847;17/03/2009;0;1.3;13.9;1.4;10.608
2847;18/03/2009;0;3.4;13.1;2.6;15.175
2847;19/03/2009;0;-0.5;13.8;2.4;8.7
2847;20/03/2009;0;0.6;6.1;2.4;17.006
2847;21/03/2009;0;-1.8;8.6;2.2;16.763
2847;22/03/2009;0;-0.9;12.7;2.1;13.978
2847;23/03/2009;5.3;2.5;12.6;1.9;9.25
2847;24/03/2009;1.3;3.3;7.2;1.3;9.36
2847;25/03/2009;9.9;3;6.9;1;4.053
2847;26/03/2009;1.4;4;8.8;0.8;4.583
2847;27/03/2009;3.1;7.1;9.7;1.6;7.379
2847;28/03/2009;2.1;7.2;10;1.4;5.596
2847;29/03/2009;0;4.6;11;1.5;9.773
2847;30/03/2009;0;3.4;10.8;1.9;11.209
2847;31/03/2009;0;4.5;14.6;3.1;20.714
2847;01/04/2009;0;6.1;10.7;2.2;13.517
2847;02/04/2009;3.3;9;18;2.6;14.065
2847;03/04/2009;0.7;9.9;20.4;3.2;14.654
2847;04/04/2009;2.8;5.8;20.2;2.4;13.929
2847;05/04/2009;0;8.6;17.8;2;11.233
2847;06/04/2009;0.1;6.7;21.4;3.2;18.874
2847;07/04/2009;0;7.7;22.5;2.8;10.944
2847;08/04/2009;0;10.6;17.9;2.4;8.663
2847;09/04/2009;0;6.5;20.9;3.3;19.799
2847;10/04/2009;0;6.6;23.2;3.5;19.558
2847;11/04/2009;0;9.2;22.5;2.4;13.137
2847;12/04/2009;0;8.3;19.1;1.9;12.329
2847;13/04/2009;0.1;7.4;22.5;2.6;14.1
2847;14/04/2009;0;10.4;23.1;3;14.949
2847;15/04/2009;0;8.1;23.8;3.6;20.239
2847;16/04/2009;2.7;9;14.5;0.6;5.689
2847;17/04/2009;1.2;7.6;15.1;2.1;11.282
2847;18/04/2009;1.9;7.5;13.7;1.4;8.062
2847;19/04/2009;0;4.2;16.9;2.2;16.976
2847;20/04/2009;0.1;12;20.2;3.5;12.226
2847;21/04/2009;0;10.7;22.6;4.7;18.587
2847;22/04/2009;0;11.1;21.8;4.4;20.981
