ID_PDG;DATE;RRmm;Tmin;Tmax;ETP;RGI
2847;01/01/2010;5.1;-0.4;5.8;0.3;0.891
2847;02/01/2010;0.1;-2;2;0.7;5.524
2847;03/01/2010;0;-4.6;1.2;0.6;5.66
2847;04/01/2010;0;-5.6;-2.3;0.2;5.485
2847;05/01/2010;0.1;-4.7;-2.5;0.4;4.787
2847;06/01/2010;0.1;-3.6;-2;0.2;2.479
2847;07/01/2010;0.1;-6.4;-1.2;0;1.71
2847;08/01/2010;3.5;-3.4;-2.1;0.2;1.088
2847;09/01/2010;3.3;-4.5;-3.1;0.3;2.979
2847;10/01/2010;0;-3.2;-1.8;0.2;2.529
2847;11/01/2010;0.7;-5.1;-1.6;0.1;1.549
2847;12/01/2010;3.2;-7.2;-0.3;0.4;3.095
2847;13/01/2010;1.4;-7.1;0.8;0.1;0.839
2847;14/01/2010;0.1;-3.5;0;0.4;1.992
2847;15/01/2010;0.1;-0.7;1.4;0.4;2.558
2847;16/01/2010;3.6;0.3;5.3;0.7;4.102
2847;17/01/2010;0.5;1.5;7.1;0.5;4.203
2847;18/01/2010;0.1;1.7;7.5;0.6;6.019
2847;19/01/2010;0;-1.1;-0.6;0.4;2.2
2847;20/01/2010;1.9;-2.2;-0.1;0.3;2.344
2847;21/01/2010;0;-2.4;3;0.2;3.416
2847;22/01/2010;0;1.7;3.2;0.2;2.426
2847;23/01/2010;0;0.5;2.6;0.6;4.38
2847;24/01/2010;3.1;-1.8;3.6;0.3;1.685
2847;25/01/2010;0.3;0.6;2.3;0.2;2.152
2847;26/01/2010;0;-3.2;-0.3;0.3;3.036
2847;27/01/2010;0;-6.3;-0.3;0.7;7.361
2847;28/01/2010;0.1;-2.7;1.1;0.5;2.029
2847;29/01/2010;2.5;0.1;2.3;0.4;1.505
2847;30/01/2010;1.8;-1.5;1.7;0.8;6.053
2847;31/01/2010;0.1;-6.7;1.5;0.4;2.72
2847;01/02/2010;0.1;-3.7;0.1;0.6;3.149
2847;02/02/2010;3.8;-1.3;3;0.5;3.933
2847;03/02/2010;0.3;2.4;6.7;0.8;2.443
2847;04/02/2010;1.2;0.1;8.2;0.8;6.08
2847;05/02/2010;3.6;2.6;6.8;0.4;1.349
2847;06/02/2010;0;0.8;7;0.4;4.476
2847;07/02/2010;0;3.2;4;0.4;3.904
2847;08/02/2010;0;0.2;1.9;0.7;7.278
2847;09/02/2010;3.6;-1.5;1;0.7;5.501
2847;10/02/2010;0.2;-5.3;-4.2;0.5;8.678
2847;11/02/2010;3.2;-6.1;-3.4;0.3;2.865
2847;12/02/2010;0.4;-4;-0.9;0.3;3.386
2847;13/02/2010;0.1;-2.9;-2;0.4;1.814
2847;14/02/2010;0.2;-3.5;-1.1;0.3;3.695
2847;15/02/2010;0;-5.2;3;0.6;5.162
2847;16/02/2010;0.1;-9.7;1.4;0.7;9.255
2847;17/02/2010;7.6;-2;3.3;0.5;2.639
2847;18/02/2010;0.6;1.3;6.9;0.7;5.586
2847;19/02/2010;6.7;0;3.4;0.2;1.676
2847;20/02/2010;0.1;-2.9;4.4;0.5;6.332
2847;21/02/2010;1.7;0.9;8.7;1.3;9.349
2847;22/02/2010;1.1;3.9;11.4;0.9;5.748
2847;23/02/2010;3.1;7.8;11;0.8;2.333
2847;24/02/2010;0.9;6;11.7;0.9;4.883
2847;25/02/2010;11.6;7.5;12.8;1.7;7.549
2847;26/02/2010;3.3;6.6;7.6;1;3.194
2847;27/02/2010;4.1;3.5;12.3;1.7;7.04
2847;28/02/2010;0.4;6.5;16;3.5;8.732
2847;01/03/2010;0.9;4.6;12;1.6;10.779
2847;02/03/2010;1.8;4.2;9.6;0.8;4.363
2847;03/03/2010;0;0.4;8.2;1.3;7.108
2847;04/03/2010;0;0.6;5.8;1.9;9.022
2847;05/03/2010;0.1;-2.3;3.1;1.6;15.271
2847;06/03/2010;2.1;-1.2;3.3;1.4;9.258
2847;07/03/2010;0;-5;0.8;1.5;16.49
2847;08/03/2010;0;-5.3;2.7;1.9;17.302
2847;09/03/2010;0;-5.1;-0.1;1.7;15.681
2847;10/03/2010;3.6;-2.8;1.9;1.7;4.744
2847;11/03/2010;1.8;-2.1;0;0.4;3.319
2847;12/03/2010;0;-5.9;2;1;12.997
2847;13/03/2010;0;-2.5;7.3;1.1;11.561
2847;14/03/2010;0;0.7;6.1;1.5;15.885
2847;15/03/2010;1.2;2.4;8.3;0.6;5.004
2847;16/03/2010;0;5.4;11.4;2.1;15.825
2847;17/03/2010;0;-0.9;14;1.6;11.489
2847;18/03/2010;0;3.5;16.9;2.4;11.692
2847;19/03/2010;0.1;9.9;19;3.6;11.254
2847;20/03/2010;2.5;12.7;17.8;2.5;5.898
2847;21/03/2010;0;11.8;16;2.3;11.082
2847;22/03/2010;0;3.5;15.9;1.9;13.19
2847;23/03/2010;0;1.8;18.5;2.5;15.28
2847;24/03/2010;0;2.6;19.6;2.1;12.718
2847;25/03/2010;0;6.5;21.8;1.8;6.958
2847;26/03/2010;5.4;8.6;11;1.3;7.373
2847;27/03/2010;2.2;5.8;12.8;1.5;6.735
2847;28/03/2010;1.6;7.2;11.1;0.9;4.166
2847;29/03/2010;0.6;10.1;17.7;1.9;10.154
2847;30/03/2010;0.8;7;16;2;9.455
2847;31/03/2010;2;5.9;11.5;2.4;13.808
2847;01/04/2010;0.7;3.4;10;2.2;13.541
2847;02/04/2010;1.8;-0.1;13.1;1.3;7.671
2847;03/04/2010;5.5;5;12;1.2;8.422
2847;04/04/2010;1.1;6;13.1;2.3;12.534
2847;05/04/2010;0;3.7;12.1;2.3;17.283
2847;06/04/2010;0;1.5;16.6;3.1;20.719
2847;07/04/2010;0;4.3;22.2;3.3;17.013
2847;08/04/2010;0;8.9;16.9;1.8;12.244
