ID_PDG;DATE;RRmm;Tmin;Tmax;ETP;RGI
2847;01/01/2003;3.6;3.7;13.1;0.9;1.693
2847;02/01/2003;12.7;9.4;13.7;1.1;0.638
2847;03/01/2003;9.5;7.4;11.7;1.3;1.095
2847;04/01/2003;6.3;2.2;6.9;0.2;0.95
2847;05/01/2003;0.8;-1.6;-0.9;0.2;0.757
2847;06/01/2003;0.1;-4.9;-0.8;0.4;5.567
2847;07/01/2003;0;-4.7;-3.5;0.4;4.902
2847;08/01/2003;0;-6.9;-6.3;0.3;1.81
2847;09/01/2003;0;-7;-5;0.4;4.103
2847;10/01/2003;0;-7.8;-6.3;0.4;2.093
2847;11/01/2003;0;-6.6;-1;0.7;5.551
2847;12/01/2003;0;-8.3;-3.3;0.6;6.822
2847;13/01/2003;0.2;-9.6;0.5;0.3;1.057
2847;14/01/2003;0;-0.8;4.6;0.3;2.499
2847;15/01/2003;0.1;2;5.9;0.8;5.157
2847;16/01/2003;0.2;1.3;6.3;0.5;4.103
2847;17/01/2003;0.1;-1.3;4.6;0.7;5.824
2847;18/01/2003;0.1;-0.3;7.5;0.8;6.055
2847;19/01/2003;0.2;-2.1;6.5;0.5;2.898
2847;20/01/2003;4.5;3.9;9.4;1.1;4.663
2847;21/01/2003;7.5;4.5;6.3;0.4;1.161
2847;22/01/2003;1.7;4.5;7.9;0.7;1.997
2847;23/01/2003;1.5;4.1;7.5;0.6;3.304
2847;24/01/2003;0;1.8;4.9;0.8;5.542
2847;25/01/2003;0;-1.4;4.2;0.7;6.988
2847;26/01/2003;0.5;0.4;4;0.3;4.087
2847;27/01/2003;0.2;3;9;0.7;3.273
2847;28/01/2003;3.5;5.1;8.8;1.2;5.831
2847;29/01/2003;2.1;1.8;4.7;0.6;2.687
2847;30/01/2003;0.2;-0.6;1.5;0.2;1.299
2847;31/01/2003;0.2;-4.3;-1.9;0.4;5.456
2847;01/02/2003;0.2;-9.2;-1.4;0.4;6.897
2847;02/02/2003;3.6;-2.6;4.2;0.6;5.84
2847;03/02/2003;4.2;2.8;4.9;0.6;1.594
2847;04/02/2003;3.5;0.5;1.4;0.3;2.764
2847;05/02/2003;1;-0.3;1.3;0.4;5.026
2847;06/02/2003;0.1;0.1;3.2;0.7;5.702
2847;07/02/2003;0;-3;1.9;0.3;3.683
2847;08/02/2003;0;0.2;4.8;0.3;4.527
2847;09/02/2003;0;2.9;4.5;0.6;7.846
2847;10/02/2003;0;-1.2;3;0.6;7.759
2847;11/02/2003;0;-0.9;-0.4;0.6;5.84
2847;12/02/2003;0;-2.1;-1.8;0.7;8.567
2847;13/02/2003;0;-3.8;-1.8;0.7;9.101
2847;14/02/2003;0;-7.5;0.1;0.4;4.225
2847;15/02/2003;0;-6.5;1.6;0.9;9.9
2847;16/02/2003;0;-2.8;1.8;1.3;11.697
2847;17/02/2003;0;-4.7;0.9;1.1;10.886
2847;18/02/2003;0;-5.8;1.2;0.9;10.397
2847;19/02/2003;0;-6.4;2.5;1.2;13.063
2847;20/02/2003;0;-7.5;4.6;1.2;12.662
2847;21/02/2003;0;-6.9;5.6;1.3;12.74
2847;22/02/2003;0;-5.8;6.9;1.4;12.748
2847;23/02/2003;0;-4.2;9.3;1.6;12.928
2847;24/02/2003;0;-4.5;8.4;1.5;13.346
2847;25/02/2003;0;-4.4;8.2;1.5;11.91
2847;26/02/2003;0;0.2;12;1.4;8.403
2847;27/02/2003;0;-3.1;12.8;1;6.358
2847;28/02/2003;0.1;4.5;13.2;1.1;7.016
2847;01/03/2003;1.2;6;14.7;1.1;4.742
2847;02/03/2003;5.6;6;7.6;0.8;3.309
2847;03/03/2003;0.1;4.7;8.8;0.9;6.324
2847;04/03/2003;0;-1.3;10.7;1.1;10.116
2847;05/03/2003;0;6;15.4;1.6;11.059
2847;06/03/2003;1.4;5.2;13;1.1;3.226
2847;07/03/2003;0;1.2;10.6;0.8;5.989
2847;08/03/2003;0;3.2;10.6;1.4;6.698
2847;09/03/2003;0;3.6;16.1;1.8;3.288
2847;10/03/2003;0;4.1;17.8;2.8;14.395
2847;11/03/2003;0;8.3;20.1;3.5;5.582
2847;12/03/2003;2.7;7.2;11.6;1.2;4.571
2847;13/03/2003;0;5.5;11.2;2.2;12.067
2847;14/03/2003;0;0.3;9.3;2.7;17.634
2847;15/03/2003;0;0.1;9.9;2.6;15.514
2847;16/03/2003;0;-0.1;11.1;2.8;19.018
2847;17/03/2003;0;0.6;12.1;1.7;5.814
2847;18/03/2003;0;0.7;11.9;2.6;16.665
2847;19/03/2003;0;0.9;14.3;2.7;19.091
2847;20/03/2003;0;0.5;14.6;2.6;18.927
2847;21/03/2003;0;-0.1;8.7;1.1;3.87
2847;22/03/2003;0;0.1;11.9;2.6;18.954
2847;23/03/2003;0;-1.7;15.5;2.7;20.158
2847;24/03/2003;0;1.3;20.6;3.3;19.806
2847;25/03/2003;0;1;20.3;3.3;20.173
2847;26/03/2003;0;4.1;19.4;2.3;14.93
2847;27/03/2003;0;3.5;19.9;1.5;6.585
2847;28/03/2003;0;7.1;19.4;1.5;5.623
2847;29/03/2003;0.1;9.3;19.4;1.4;4.459
2847;30/03/2003;0;9.2;19.9;2.2;12.595
2847;31/03/2003;0.7;10.5;15.8;3.6;15.601
2847;01/04/2003;7;2.4;19.7;3;14.167
2847;02/04/2003;2.1;5;8.1;1.4;7.328
2847;03/04/2003;0.1;3.7;7.8;2.1;14.085
2847;04/04/2003;0;2.3;9.6;2.4;18.502
2847;05/04/2003;0;1.7;13.5;2.5;17.614
2847;06/04/2003;0;6.1;7.8;2.9;13.914
2847;07/04/2003;0;-0.3;5.3;2.8;17.989
2847;08/04/2003;0;-2.1;8.3;3;22.327
2847;09/04/2003;0;0.3;9.7;2.7;19.016
2847;10/04/2003;4;1.3;1.9;0.9;4.295
2847;11/04/2003;0.4;-1.3;10.5;1.9;17.811
2847;12/04/2003;0.2;4;11.6;0.9;7.274
2847;13/04/2003;0;3.5;18.5;3.1;18.926
2847;14/04/2003;0;7.5;19.9;3.7;18.061
2847;15/04/2003;0;8.3;21.6;4.8;23.29
2847;16/04/2003;0;11.3;23.7;5.3;22.349
2847;17/04/2003;0;10.6;22.2;6.5;26.18
2847;18/04/2003;0;8.2;20.4;5.9;24.215
2847;19/04/2003;1.3;2;13.3;3;17.767
2847;20/04/2003;0.1;5.8;17.1;1.8;11.268
2847;21/04/2003;7.2;9.8;20.9;2.1;10.409
2847;22/04/2003;1.1;10.2;17.7;2;11.58
2847;23/04/2003;0;8.2;19;3.2;18.363
2847;24/04/2003;0;8.3;22.7;3.6;20.375
2847;25/04/2003;0;10.2;25.3;3.4;13.468
2847;26/04/2003;1.2;12.7;16.1;2.1;8.036
2847;27/04/2003;0.1;11.7;15.8;3.2;15.249
2847;28/04/2003;0.3;9;26.4;3.9;14.698
