ID_PDG;DATE;RRmm;Tmin;Tmax;ETP;RGI
2847;01/01/2007;9;6.4;11.7;1.1;1.461
2847;02/01/2007;4.6;4.2;5.7;0.7;3.248
2847;03/01/2007;0.1;3.8;7.5;0.7;2.617
2847;04/01/2007;2.9;5.4;7.5;0.9;2.923
2847;05/01/2007;0.2;6.6;8.2;0.7;1.276
2847;06/01/2007;2.6;7.3;12;0.9;2.408
2847;07/01/2007;0.3;6.3;10.7;0.9;4.891
2847;08/01/2007;5.2;6.6;11.4;0.9;1.931
2847;09/01/2007;0.1;9.7;13.8;0.8;2.469
2847;10/01/2007;1.3;7.8;16.2;1.4;3.22
2847;11/01/2007;2.4;6.8;13.2;1.8;3.658
2847;12/01/2007;0;9.4;10.4;1.6;2.27
2847;13/01/2007;0.1;7.8;13.7;1.5;6.444
2847;14/01/2007;0.1;5.9;13;1.2;6.454
2847;15/01/2007;0;-0.1;5.4;0.7;2.823
2847;16/01/2007;0.2;1.6;8.7;0.3;2.112
2847;17/01/2007;1.5;8;12.1;1.1;4.448
2847;18/01/2007;6.5;11.4;13.8;1.6;1.321
2847;19/01/2007;1.6;12.3;15;1.9;5.84
2847;20/01/2007;1.6;12.1;15;2;5.147
2847;21/01/2007;0;5.6;9.5;1.4;6.277
2847;22/01/2007;3.4;1.3;5.3;0.4;1.144
2847;23/01/2007;5.7;-2.4;-0.3;0.4;1.861
2847;24/01/2007;0.8;-4.6;-2.4;0.3;1.039
2847;25/01/2007;0;-7.5;-2.8;0.3;6.063
2847;26/01/2007;0;-7.6;-2.2;0.3;5.017
2847;27/01/2007;0;-4.5;1.6;0.4;5.464
2847;28/01/2007;0;0.3;5.2;0.7;7.535
2847;29/01/2007;0;2.1;5.7;0.6;6.77
2847;30/01/2007;0;-0.2;8.7;1.1;8.041
2847;31/01/2007;0;-1.4;4.9;0.7;6.292
2847;01/02/2007;0;1.3;7.7;0.7;3.788
2847;02/02/2007;0.6;0.6;10.1;1;6.946
2847;03/02/2007;0;5.1;7.7;1.3;9.15
2847;04/02/2007;0;1.9;9.7;1.6;9.231
2847;05/02/2007;0.6;-0.6;11.1;0.6;3.267
2847;06/02/2007;0.1;3.4;4.1;0.2;1.453
2847;07/02/2007;2.4;2.4;4.9;0.3;1.686
2847;08/02/2007;4.9;4.7;9.9;0.9;2.53
2847;09/02/2007;0;3.7;10.4;1;6.915
2847;10/02/2007;2;4.7;8.8;0.9;4.989
2847;11/02/2007;10.5;6.2;12.7;1.5;3.169
2847;12/02/2007;6.7;6.7;11.6;1.3;1.535
2847;13/02/2007;0.5;6.5;9.8;1.6;7.278
2847;14/02/2007;4.1;1.8;9.2;0.6;1.86
2847;15/02/2007;0;6;11.3;1.4;10.174
2847;16/02/2007;0.1;-1;10.6;1.4;9.317
2847;17/02/2007;0;-1.2;9.4;1.3;8.018
2847;18/02/2007;0;-1.4;11.9;1.5;10.571
2847;19/02/2007;0.1;1.5;9;1.2;9.436
2847;20/02/2007;0.1;0.2;5.6;0.6;3.685
2847;21/02/2007;0;0.9;15.7;1.7;9.42
2847;22/02/2007;0;5.2;14.4;0.9;4.542
2847;23/02/2007;0.2;4.9;15;1.5;6.969
2847;24/02/2007;3.3;6.4;12.2;1.2;5.884
2847;25/02/2007;6.6;7.1;9.6;1.3;6.152
2847;26/02/2007;2.7;5.6;8.9;0.8;2.977
2847;27/02/2007;3.9;5.1;10.1;1.2;4.47
2847;28/02/2007;6.2;7.7;13.4;1.3;3.32
2847;01/03/2007;11.7;7.3;10.3;1.2;3.006
2847;02/03/2007;4.8;6.5;12.4;1.8;7.136
2847;03/03/2007;1.3;7.9;12.3;1.8;8.542
2847;04/03/2007;0;2.6;14.6;1.6;11.751
2847;05/03/2007;0.7;8.4;12.3;1.6;7.159
2847;06/03/2007;1.8;3.2;15;1.4;4.815
2847;07/03/2007;0.1;8.4;12.3;1.8;10.084
2847;08/03/2007;0;6.8;13.5;2;12.906
2847;09/03/2007;2.8;0.4;14;1.3;7.394
2847;10/03/2007;0;3.1;10.8;1.7;12.349
2847;11/03/2007;0;-0.7;13.1;2.1;14.945
2847;12/03/2007;0;-0.1;14;2.1;15.492
2847;13/03/2007;0;0.6;17;2;12.643
2847;14/03/2007;0;4.2;15.5;2.4;17.116
2847;15/03/2007;0;4.1;15.3;2.2;16.005
2847;16/03/2007;0;3.2;16;2.4;17.579
2847;17/03/2007;0;3.3;11;0.9;6.171
2847;18/03/2007;6.6;8.3;10.9;2;9.123
2847;19/03/2007;7.3;2.8;4.8;0.8;3.78
2847;20/03/2007;1.8;1;4.5;0.9;5.991
2847;21/03/2007;0.4;2.6;6.3;1.7;14.302
2847;22/03/2007;9.4;0.5;5.5;0.8;3.709
2847;23/03/2007;2.4;1.4;3.3;0.4;3.695
2847;24/03/2007;3.3;2.3;5.1;0.9;6.31
2847;25/03/2007;0;2.6;8.7;1.8;16.299
2847;26/03/2007;0;2.3;14.5;2.7;19.673
2847;27/03/2007;0;2.1;13.7;2.3;16.974
2847;28/03/2007;0.6;1.5;15.4;1.6;12.012
2847;29/03/2007;1.2;4.2;14.5;1.4;9.239
2847;30/03/2007;5.6;5.5;13.2;1;5.625
2847;31/03/2007;0.6;3;6.2;1;8.76
2847;01/04/2007;0;2.8;10.2;1.9;14.764
2847;02/04/2007;0;4.2;17.3;2.7;18.354
2847;03/04/2007;0.6;6.4;17.4;3.4;17.679
2847;04/04/2007;0;5;8.6;2.2;15.363
2847;05/04/2007;0;3.1;14.1;2.8;17.961
2847;06/04/2007;0;5.2;18;3.3;20.497
2847;07/04/2007;0;6.2;20;3.4;17.141
2847;08/04/2007;0;7.4;16.6;4.1;23.273
2847;09/04/2007;0;4.8;20.8;3.1;17.637
2847;10/04/2007;0;7.3;19.8;3.5;20.229
2847;11/04/2007;0;8.5;21.2;4.4;24.162
2847;12/04/2007;0;9.1;22.5;3.8;21.158
2847;13/04/2007;0;12.8;24.4;2.7;13.233
2847;14/04/2007;0;12.1;25.4;4;20.857
2847;15/04/2007;0;13;25.8;5.5;24.059
2847;16/04/2007;0;13.7;25.9;5.8;22.519
2847;17/04/2007;0;10.6;25.7;4.3;19.635
2847;18/04/2007;0;9.3;16.2;4;18.466
2847;19/04/2007;0;7.1;17.5;4.2;25.528
2847;20/04/2007;0;8.4;20.8;5.1;26.269
2847;21/04/2007;0;7.3;20.5;4.2;23.177
2847;22/04/2007;0;9.5;23.5;4.1;22.84
2847;23/04/2007;0;10.4;26.3;4.1;19.943
2847;24/04/2007;0;13.4;26.3;2.7;14.828
2847;25/04/2007;0;14.8;27.2;4;18.335
2847;26/04/2007;0;14.3;24.6;4.4;19.792
2847;27/04/2007;3.4;12.5;25.5;4.4;20.411
2847;28/04/2007;1;13.4;25.4;3.6;16.915
2847;29/04/2007;7.7;14.6;25.6;3.7;16.617
2847;30/04/2007;0;12.4;22.2;4.9;20.174
2847;01/05/2007;0;10.5;22.6;6.5;27.249
2847;02/05/2007;2.1;11.1;20.7;5.3;22.526
2847;03/05/2007;1.4;9.7;19;2.9;17.031
2847;04/05/2007;4;10.6;20.3;3.5;16.985
2847;05/05/2007;0.3;13.8;18.1;2.5;9.588
2847;06/05/2007;0;12.3;22;4.7;23.471
2847;07/05/2007;3.2;12.8;18.3;2.2;6.813
2847;08/05/2007;7.4;13.7;17.8;2.1;8.793
2847;09/05/2007;0.3;14.2;17.9;2.8;12.764
2847;10/05/2007;0.1;13.6;24.5;3.8;11.639
2847;11/05/2007;0.1;16.5;19.3;5.1;19.023
2847;12/05/2007;0;14.6;20.6;5.1;22.746
2847;13/05/2007;0.1;10.3;28.5;3.4;11.3
2847;14/05/2007;17.9;11.6;15.3;1;4.181
2847;15/05/2007;1.1;10.2;13.4;2.3;12.557
2847;16/05/2007;9;8.3;15.9;2.5;14.941
2847;17/05/2007;2.3;10.2;18.1;1.9;9.119
2847;18/05/2007;0;11.3;19.4;4;25.196
2847;19/05/2007;0;10.8;23.5;4.3;23.058
2847;20/05/2007;1.6;16.1;24.7;3.1;15.754
2847;21/05/2007;3.8;16.2;28.1;3.5;16.018
2847;22/05/2007;0.1;16.8;27;4.1;20.142
2847;23/05/2007;0;17.1;26.9;5.3;25.109
2847;24/05/2007;0;17.1;27.4;5.2;26.154
2847;25/05/2007;0.1;17.7;30.5;4.7;17.635
2847;26/05/2007;0.4;20.7;28.1;4;14.898
2847;27/05/2007;9.4;16;18.3;3.4;17.509
2847;28/05/2007;6.1;9.2;12.6;1.3;7.889
2847;29/05/2007;0.3;10.5;12.9;2.5;14.754
2847;30/05/2007;0.3;6.2;17.9;3;20.063
2847;31/05/2007;16.2;11.1;21.7;2.9;15.404
2847;01/06/2007;2.1;12.2;16.5;0.8;4.566
2847;02/06/2007;0.9;13.1;18.3;3.2;19.013
2847;03/06/2007;0.1;12.5;22.2;3.3;18.365
2847;04/06/2007;0;16.8;24.9;3.5;15.137
2847;05/06/2007;0.1;16.7;25.8;4.5;20.925
2847;06/06/2007;0.6;18.1;25;4;15.39
2847;07/06/2007;0.8;18.8;26;4;15.594
2847;08/06/2007;0.2;18;27.2;4.3;20.687
2847;09/06/2007;4.7;18;25.3;2.4;11.313
2847;10/06/2007;9.6;18.2;27.2;4.7;21.393
2847;11/06/2007;10.9;14.9;23.6;2.5;11.817
2847;12/06/2007;4.3;15.9;24.1;3.2;15.794
2847;13/06/2007;0;17.8;25.3;3.9;20.086
2847;14/06/2007;1.4;17.2;27.5;2.5;9.694
2847;15/06/2007;6.2;16.8;19.4;1.7;6.074
2847;16/06/2007;2.4;14.7;21.9;4;18.973
2847;17/06/2007;15.7;14.7;26;4.6;21.392
2847;18/06/2007;0.2;16.8;25.8;4.1;19.101
2847;19/06/2007;1.7;18.1;29;5.3;26.039
2847;20/06/2007;31;19.7;27.9;4.5;18.613
2847;21/06/2007;7.8;17.7;21.4;2.5;11.961
2847;22/06/2007;5.1;13.7;21.3;3.3;14.551
2847;23/06/2007;0.8;13.9;19.8;2.5;9.804
2847;24/06/2007;0;13.8;26;4;19.477
2847;25/06/2007;4.8;15.8;20.4;2.1;7.248
2847;26/06/2007;3;11.7;17.3;2.2;10.285
2847;27/06/2007;0.9;11.9;15.9;1.6;7.347
2847;28/06/2007;0.2;11.6;18.2;2.7;13.925
2847;29/06/2007;0;10.5;21.3;3.3;16.705
2847;30/06/2007;0;15.9;23;3.6;18.411
2847;01/07/2007;3.9;15.4;25;2.5;13.359
2847;02/07/2007;3.1;14.6;20.3;2.3;10.539
2847;03/07/2007;7.9;14.8;16.5;1.8;7.784
2847;04/07/2007;7.3;13;16.4;2.6;13.158
2847;05/07/2007;1;12.7;16.3;1.9;8.093
2847;06/07/2007;0.3;14.2;21.5;3.3;14.723
2847;07/07/2007;0.1;12.6;23.6;3.7;20.538
2847;08/07/2007;2.9;15.3;21.3;2.3;10.979
2847;09/07/2007;2.3;17;19.8;4.4;22.464
2847;10/07/2007;1.8;11.6;14.7;1.7;7.441
2847;11/07/2007;1.7;10.5;18.2;2.3;14.112
2847;12/07/2007;0;13.6;21.1;3.5;18.871
2847;13/07/2007;0;16.6;27.7;5.5;26.865
2847;14/07/2007;0;16.8;30.1;6;27.064
2847;15/07/2007;0;18.5;32.2;7;30.286
2847;16/07/2007;0.1;20.2;33.1;6.3;27.095
2847;17/07/2007;7.8;18.8;25.7;2.2;10.421
2847;18/07/2007;0.5;18.6;26.4;3.3;15.255
2847;19/07/2007;5;19.3;25.8;3.6;14.949
2847;20/07/2007;5.4;18.8;24.3;3.3;14.76
2847;21/07/2007;1.8;16.6;19.9;2;9.841
2847;22/07/2007;0;16.2;22.2;4.1;19.689
2847;23/07/2007;9.7;12.9;24.1;2.7;11.988
2847;24/07/2007;1.2;14.8;19;2.9;14.878
2847;25/07/2007;0;12.4;23.6;2.8;15.314
2847;26/07/2007;0;14.2;26.8;4.9;25.353
2847;27/07/2007;0;19.1;25.5;5.6;23.842
2847;28/07/2007;1.1;16.1;24.8;3.6;16.727
2847;29/07/2007;11.2;17.2;22.1;2.8;10.674
2847;30/07/2007;0;13.8;19.3;4.5;25.557
2847;31/07/2007;0;9.9;20.1;4.2;25.4
2847;01/08/2007;1.8;11.6;24.1;4.3;23.945
2847;02/08/2007;5.6;14.1;25.7;3.3;13.437
2847;03/08/2007;0.1;15.1;21.5;2.6;14.216
2847;04/08/2007;0;14.5;26;4.5;22.485
2847;05/08/2007;0;16.4;27.7;5.1;24.368
2847;06/08/2007;24.1;17.3;30.9;5.2;23.308
2847;07/08/2007;18.5;17.4;20.9;1.6;5.844
2847;08/08/2007;22.6;15;17.8;1.8;8.514
2847;09/08/2007;5.5;13.8;15.2;1.3;6.049
2847;10/08/2007;2;12.9;17.3;1.4;7.739
2847;11/08/2007;0.2;15.4;21.4;2.7;15.177
2847;12/08/2007;2;15;25.1;3.9;19.865
2847;13/08/2007;2.6;16.3;24.7;3.8;17.887
2847;14/08/2007;0;16.6;25.4;2.6;11.756
2847;15/08/2007;0.1;20.9;31.4;4.7;15.125
2847;16/08/2007;0.2;16.8;19.9;2.9;13.028
2847;17/08/2007;1.9;13.3;19.9;2.3;12.816
2847;18/08/2007;0;12.1;22.8;3.3;19.02
2847;19/08/2007;0.1;13.6;24.4;3.8;16.962
2847;20/08/2007;2.8;14.6;19.8;2.7;13.435
2847;21/08/2007;13.4;13.2;15.2;1;4.397
2847;22/08/2007;0.1;13.6;19.3;2.2;10.494
2847;23/08/2007;2.5;13.1;23.8;2.7;12.767
2847;24/08/2007;0;14.1;25.4;3.8;19.502
2847;25/08/2007;0;15.9;27.1;4.4;21.336
2847;26/08/2007;0;16.9;28;4;19.48
2847;27/08/2007;0;17.6;26.9;3.6;17.317
2847;28/08/2007;7.4;15;21;1.6;5.733
2847;29/08/2007;2;12.2;16.4;1.1;4.581
2847;30/08/2007;0;13.5;20.5;3.8;17.481
2847;31/08/2007;0;10.4;22.8;3.4;20.153
2847;01/09/2007;0;13.8;19.6;2.5;14.34
2847;02/09/2007;0;10.3;22.6;3;17.631
2847;03/09/2007;6.8;14.2;18.1;1.8;7.492
2847;04/09/2007;1.4;10.7;15.7;2.4;13.32
2847;05/09/2007;0;6.9;16;2.6;17.173
2847;06/09/2007;1;8.2;14.3;1.8;10.739
2847;07/09/2007;0;11.7;17.7;1.7;9.942
2847;08/09/2007;0;11.2;21.5;2.9;15.87
2847;09/09/2007;0;13.3;19.2;3;18.648
2847;10/09/2007;1.6;8.7;21.5;2.4;11.725
2847;11/09/2007;0.1;11.1;17.4;2.8;17.274
2847;12/09/2007;0;9.2;19.7;2.7;16.406
2847;13/09/2007;0;9.9;21.1;3.3;18.146
2847;14/09/2007;0;9.4;25;2.8;13.597
2847;15/09/2007;0;12.3;21;2.3;11.967
2847;16/09/2007;0;9.2;23.4;3.2;16.28
2847;17/09/2007;17.2;12.2;25.3;2.5;7.234
2847;18/09/2007;1.2;11.8;13.2;1.6;8.006
