ID_PDG;DATE;RRmm;Tmin;Tmax;ETP;RGI
2847;01/01/2005;1.9;4.9;8.6;0.4;3.295
2847;02/01/2005;3;4.9;8.3;0.6;1.934
2847;03/01/2005;0;1.9;6.6;0.6;5.275
2847;04/01/2005;0;1.4;5.9;0.8;5.603
2847;05/01/2005;1.6;-0.1;8.4;0.6;3.617
2847;06/01/2005;0.7;6.8;9.9;0.7;3.164
2847;07/01/2005;0.1;3.6;10.7;0.8;2.963
2847;08/01/2005;0.1;2.2;15.5;1.8;5.801
2847;09/01/2005;0.1;8.4;10.9;0.7;2.754
2847;10/01/2005;0;3.7;12.4;0.9;5.399
2847;11/01/2005;0;4.7;11.5;1.1;4.991
2847;12/01/2005;1.7;5.5;11.4;0.9;3.095
2847;13/01/2005;0;3.3;9.8;0.9;6.615
2847;14/01/2005;0;-2;5.2;0.6;6.686
2847;15/01/2005;0;-2.6;-1.3;0.5;2.33
2847;16/01/2005;0;-4;0.5;0.7;3.669
2847;17/01/2005;0.8;-4;5.8;0.7;5.751
2847;18/01/2005;4.9;3.2;8.3;1.2;1.377
2847;19/01/2005;0.9;1.4;5.6;0.8;5.547
2847;20/01/2005;3.4;2.2;10.6;0.6;2.424
2847;21/01/2005;3.6;5.5;9.3;1.1;2.787
2847;22/01/2005;0;1.2;5.9;0.7;6.195
2847;23/01/2005;2;-1.3;4.3;0.7;5.878
2847;24/01/2005;0.8;-1.8;0.9;0.7;5.385
2847;25/01/2005;0.1;-2.7;-1.1;0.7;4.306
2847;26/01/2005;0;-3.9;-2;0.7;3.748
2847;27/01/2005;0.2;-5;-2.2;0.8;4.937
2847;28/01/2005;0.1;-5.9;-2.2;0.3;2.258
2847;29/01/2005;0;-6.1;-2.7;0.5;8.139
2847;30/01/2005;0;-9.7;-2;0.4;6.731
2847;31/01/2005;2.2;-2.8;3.5;0.9;7.084
2847;01/02/2005;0.1;2.1;4.3;0.7;4.889
2847;02/02/2005;0.4;0.4;3.7;0.2;2.66
2847;03/02/2005;0;1.9;6.7;0.7;6.888
2847;04/02/2005;0;2.7;5.8;0.9;7.808
2847;05/02/2005;0;-2.8;5.9;0.9;8.911
2847;06/02/2005;0;-2.8;3.8;0.9;7.586
2847;07/02/2005;0;-2.3;1.4;0.4;3.779
2847;08/02/2005;0;-1.4;9.4;0.9;4.858
2847;09/02/2005;0;-2;9.3;1;7.843
2847;10/02/2005;0.1;-0.4;7.6;0.6;2.188
2847;11/02/2005;1.8;6.9;10;1.3;1.428
2847;12/02/2005;8.6;8.3;11.5;0.9;1.522
2847;13/02/2005;4.6;2.4;5.4;0.9;2.739
2847;14/02/2005;1.6;1;4.3;0.8;5.16
2847;15/02/2005;2.5;-0.5;0.7;0.6;3.535
2847;16/02/2005;0.1;-0.8;0;0.6;4.177
2847;17/02/2005;0;-1.4;1.4;0.8;10.114
2847;18/02/2005;0.4;-0.7;1.9;0.8;9.433
2847;19/02/2005;2.4;-1.9;1.4;0.3;1.674
2847;20/02/2005;2;-1;3;0.4;3.388
2847;21/02/2005;1.3;-2.6;0.5;0.4;4.677
2847;22/02/2005;1.5;-2;-0.7;0.2;1.707
2847;23/02/2005;1.5;-3.6;0;0.2;2.28
2847;24/02/2005;0.3;-4.8;2.3;0.5;6.213
2847;25/02/2005;0.1;-3.9;-0.3;0.6;7.512
2847;26/02/2005;0.4;-5.2;1.4;0.9;12.078
2847;27/02/2005;0.8;-4;-2.7;0.6;3.237
2847;28/02/2005;0;-8.9;-2.3;1.1;14.823
2847;01/03/2005;0;-12.7;-0.3;0.7;12.599
2847;02/03/2005;0;-10.4;3.1;0.7;7.777
2847;03/03/2005;0;-5.2;5.4;0.9;8.226
2847;04/03/2005;0.4;-3.9;2.6;0.6;6.533
2847;05/03/2005;1.7;-1.9;2.1;0.4;3.054
2847;06/03/2005;0.1;-2.7;0;1;10.367
2847;07/03/2005;0.1;-7.3;0.8;0.6;8.518
2847;08/03/2005;0.3;-0.7;5.7;0.8;6.618
2847;09/03/2005;0.1;2.4;7.1;1.1;9.702
2847;10/03/2005;0.1;-0.4;7.4;1.4;13.639
2847;11/03/2005;0.1;-3.8;9.8;1.4;10.725
2847;12/03/2005;2.7;1.4;5.3;1;4.317
2847;13/03/2005;0;-0.7;8.1;1.6;14.972
2847;14/03/2005;0;-2.6;12.5;1.1;7.45
2847;15/03/2005;0;0.4;16.8;2.2;14.971
2847;16/03/2005;0;3;20.7;2.7;14.722
2847;17/03/2005;0;7.2;22.6;3.1;11.41
2847;18/03/2005;0;5.5;21.5;2.7;16.616
2847;19/03/2005;0;5.8;21.1;2.7;13.973
2847;20/03/2005;0;9.8;15.5;2.2;12.924
2847;21/03/2005;0;3.6;16.4;2;13.573
2847;22/03/2005;6.6;5.2;14.9;1;4.127
2847;23/03/2005;0.1;7.4;17.8;1.9;11.637
2847;24/03/2005;6.6;7.9;13.3;1;6.256
2847;25/03/2005;0.3;9;17;2.6;16.786
2847;26/03/2005;4.6;6.2;16.1;0.9;5.802
2847;27/03/2005;1.3;9.1;15.9;1;6.453
2847;28/03/2005;1.7;9.5;15.4;1.6;8.714
2847;29/03/2005;5.1;7.6;18;1.5;8.722
2847;30/03/2005;0.2;9.6;14.8;1.2;7.81
2847;31/03/2005;0;5.1;16.7;1.8;12.204
2847;01/04/2005;0;6.1;16.2;3.2;21.825
2847;02/04/2005;0;2.9;17.5;2.8;18.467
2847;03/04/2005;0;4.8;20;2.7;16.733
2847;04/04/2005;0;5.5;19.5;3.3;19.291
2847;05/04/2005;0;8.9;15.3;1.4;5.523
2847;06/04/2005;6.2;7.3;19.5;2.3;11.242
2847;07/04/2005;5.8;10.2;13.7;1.3;4.118
2847;08/04/2005;6.1;6.2;11.8;1.4;7.905
2847;09/04/2005;2.6;3.3;5.5;1;6.547
2847;10/04/2005;0;0.7;11.7;2;17.265
2847;11/04/2005;0;5.4;14.9;3.3;19.048
2847;12/04/2005;0;6.7;13.9;1.5;5.087
2847;13/04/2005;0;8.2;16.9;2.1;12.28
2847;14/04/2005;0;6.9;18.6;2;10.1
2847;15/04/2005;0;7.5;18.6;2.1;12.823
2847;16/04/2005;16.7;8.1;14.1;2.2;16.023
2847;17/04/2005;7.6;6.1;10.1;1.3;9.275
2847;18/04/2005;8.4;8.4;15.8;1.9;11.277
2847;19/04/2005;1.2;8.5;13.8;1.3;8.216
2847;20/04/2005;7.1;7.5;10.4;1.1;5.432
2847;21/04/2005;0;6.1;13.5;3.4;24.235
2847;22/04/2005;0;3.6;14.5;3.4;25.344
2847;23/04/2005;2.6;6.5;15.8;1;6.849
2847;24/04/2005;4.1;9.3;12.9;0.8;4.328
2847;25/04/2005;0.8;11.1;13.1;1;3.874
2847;26/04/2005;2.5;9.6;17.2;1.8;9.744
2847;27/04/2005;1.5;11.1;13.9;1.6;9.132
2847;28/04/2005;0;9.2;19.5;1.7;11.724
2847;29/04/2005;0;12.8;24.5;2.7;14.572
2847;30/04/2005;0;13.1;27;3.1;16.88
2847;01/05/2005;0;13.2;30;5.1;20.719
2847;02/05/2005;1;15.2;28.4;4.3;11.381
2847;03/05/2005;6.9;14.2;19.3;2.1;8.686
2847;04/05/2005;2.6;11.7;13.3;1.9;11.1
2847;05/05/2005;3.8;10.4;14.5;1.4;9.483
2847;06/05/2005;1.8;9.4;12.6;2;12.397
2847;07/05/2005;2.4;9.3;12.6;1.9;10.019
2847;08/05/2005;1;6.4;13;3.2;22.061
2847;09/05/2005;0;6.7;13.3;2.5;15.534
2847;10/05/2005;0.1;5.8;13;2.4;14.213
2847;11/05/2005;0;4.3;14.6;3.7;26.351
2847;12/05/2005;0.5;7.8;19.3;4.6;22.275
2847;13/05/2005;3.5;9.4;16.6;1.2;7.329
2847;14/05/2005;3.5;12.6;15.2;1.4;7.3
2847;15/05/2005;0.5;11.3;16.3;2.8;18.052
2847;16/05/2005;9.7;9.3;11.8;1.2;6.36
2847;17/05/2005;0.1;8.8;17.5;2.5;14.417
2847;18/05/2005;0;8.1;13.5;2.8;17.385
2847;19/05/2005;0;5.6;18.7;2.7;20.534
2847;20/05/2005;2.5;9.6;26;3.7;19.752
2847;21/05/2005;2.7;15.7;19.2;2;10.666
2847;22/05/2005;6.8;13.7;20.7;1.9;11.219
2847;23/05/2005;5;12;15.8;2.1;13.276
2847;24/05/2005;0;8.8;20.8;3.3;20.669
2847;25/05/2005;0;11.1;24.8;4;22.975
2847;26/05/2005;0;15.7;28.9;5;24.569
2847;27/05/2005;0;17;30.9;5.2;23.475
2847;28/05/2005;0;17.6;30.8;6.5;29.177
2847;29/05/2005;0.2;19.3;29.6;5;24.368
2847;30/05/2005;3.3;17.6;20.2;1.4;6.999
2847;31/05/2005;0;10;18.6;2.7;19.706
2847;01/06/2005;0;10.4;20.1;3.9;22.314
2847;02/06/2005;0;12;24.2;4.5;24.984
2847;03/06/2005;4.6;15.2;29.6;6.1;25.544
2847;04/06/2005;0.5;15.7;21.1;4.9;22.232
2847;05/06/2005;0;14.1;20;3.3;18.394
2847;06/06/2005;3.1;14.5;17.7;1.5;7.083
2847;07/06/2005;0;10.8;14.3;4;23.754
2847;08/06/2005;0;7;17.5;4;24.009
2847;09/06/2005;0;9.2;17.8;4.2;21.286
2847;10/06/2005;0;7.7;20;4.5;25.981
2847;11/06/2005;0;11.2;20.5;4;22.2
2847;12/06/2005;0.3;11.8;21.9;4.4;24.461
2847;13/06/2005;1.8;11.7;24;3.8;18.26
2847;14/06/2005;3.8;14.2;18.5;1.2;5.218
2847;15/06/2005;0;14;24;4.4;23.449
2847;16/06/2005;0;16.6;23.7;2.9;16.376
2847;17/06/2005;0;16.6;26.7;3.6;18.752
2847;18/06/2005;0;20.3;26.8;6.8;29.618
2847;19/06/2005;0;18.7;28.1;8.6;33.179
2847;20/06/2005;0;17.3;30.4;7.2;30.962
2847;21/06/2005;0.1;19.4;31.8;4.3;20.323
2847;22/06/2005;0.1;20.5;29.3;5.6;24.958
2847;23/06/2005;0;20.4;30.5;5.2;24.485
2847;24/06/2005;5.7;22.9;33.2;5.3;22.73
2847;25/06/2005;0.9;20.2;29.1;4.9;20.947
2847;26/06/2005;2.8;20.1;28.8;2.9;10.668
2847;27/06/2005;0.8;19.6;30.5;5.5;25.705
2847;28/06/2005;0.7;21.8;31.9;5;23.103
2847;29/06/2005;14.5;19.4;28.6;5.2;23.624
2847;30/06/2005;2.6;17.2;24.7;3.2;14.615
2847;01/07/2005;1.4;15;20;2.9;14.157
2847;02/07/2005;0.2;16.1;21.5;1.3;6.74
2847;03/07/2005;0;18.4;27;5.1;26.712
2847;04/07/2005;1.2;18.4;24.2;3.1;13.402
2847;05/07/2005;1.2;12;19.7;2.8;14.905
2847;06/07/2005;7.1;10.1;19.1;1.6;7.541
2847;07/07/2005;4.4;13.5;16.9;2.3;11.213
2847;08/07/2005;1.6;12.1;17.6;2.1;12.495
2847;09/07/2005;0.7;12.6;20.9;2.9;15.589
2847;10/07/2005;3.5;14.9;23.2;2.9;13.007
2847;11/07/2005;1.4;15.7;24.4;3.9;16.316
2847;12/07/2005;4.7;15.1;26.3;3.6;15.598
2847;13/07/2005;0;16.6;27.9;6.2;27.766
2847;14/07/2005;0;18.2;29.6;5.7;26.302
2847;15/07/2005;0.2;16.6;30.8;5.1;18.937
2847;16/07/2005;1.1;19.9;28.5;2.9;11.675
2847;17/07/2005;0.2;17.8;31.2;6;28.163
2847;18/07/2005;7.7;18.6;23.2;2.3;9.13
2847;19/07/2005;0.1;17.5;21.4;2.7;10.362
2847;20/07/2005;2.9;14.8;22.2;4.3;21.065
2847;21/07/2005;0;15.4;23;4.3;21.278
2847;22/07/2005;0;16.7;19.8;3.9;21.152
2847;23/07/2005;1.6;14.3;21.4;1.8;11.624
2847;24/07/2005;9.1;15.7;23.5;1.2;5.363
2847;25/07/2005;9.3;18.1;21.9;1.5;5.982
2847;26/07/2005;0;17.8;25.6;1.9;8.8
2847;27/07/2005;0;17.7;30.5;4.2;20.259
2847;28/07/2005;0.1;21;34.1;3.3;14.588
2847;29/07/2005;10.7;20.2;28.8;3.1;11.905
2847;30/07/2005;0;18.4;24.2;3.7;15.957
2847;31/07/2005;0;14.1;24.6;4.7;21.368
2847;01/08/2005;13.8;14.1;24.8;4.2;19.695
2847;02/08/2005;7.4;14.7;16.8;1.3;5.343
2847;03/08/2005;0;15.4;22.5;3.4;18.328
2847;04/08/2005;0;15.4;21.6;4.2;22.693
2847;05/08/2005;1.1;12.8;24.8;4.1;19.288
2847;06/08/2005;0;16.5;21.9;2;10.859
2847;07/08/2005;2.6;13.4;18.5;2.9;15.039
2847;08/08/2005;0;9.9;18.8;2.6;14.921
2847;09/08/2005;0;8.9;21.7;4.1;25.566
2847;10/08/2005;0;13.1;24.1;4.3;23.536
2847;11/08/2005;0.1;12.8;21.6;3.9;22.189
2847;12/08/2005;1.6;12.4;25.1;4.4;21.214
2847;13/08/2005;0;14.1;21.7;2.8;14.301
2847;14/08/2005;4.9;13.1;18.9;2.1;10.926
2847;15/08/2005;3.6;11.6;15.5;1.5;6.723
2847;16/08/2005;0.5;14.1;21.2;3.3;17.582
2847;17/08/2005;0;14.2;24.3;4.5;23.681
2847;18/08/2005;0;14.9;27.3;4;20.77
2847;19/08/2005;2.4;17.2;25.9;2.8;13.401
2847;20/08/2005;2.9;14.2;17.6;1.9;12.117
2847;21/08/2005;12;15.1;17.6;1.6;6.346
2847;22/08/2005;2.2;17.2;20.8;2.4;10.464
2847;23/08/2005;1.3;15.2;20.4;2.2;11.773
2847;24/08/2005;0.3;15.3;22.3;3;17.038
2847;25/08/2005;1.7;15.4;20.4;1.9;5.069
2847;26/08/2005;0;14.1;23.3;3.3;16.867
2847;27/08/2005;0;10.6;22.3;1.8;11.011
2847;28/08/2005;0;13.9;24.4;3.3;16.296
2847;29/08/2005;0;14.2;25.5;4.6;23.291
2847;30/08/2005;0;15.3;29;4.4;21.115
2847;31/08/2005;0;16.8;29.4;4.6;21.011
2847;01/09/2005;0;17.3;28.3;3.5;15.373
2847;02/09/2005;0;17.7;27.9;2.9;13.822
2847;03/09/2005;0;19.1;28.1;3.9;16.697
2847;04/09/2005;0;16;26.8;3.8;19.009
2847;05/09/2005;0.4;15.3;26.4;4;18.915
2847;06/09/2005;0;16.8;28.3;3;12.52
2847;07/09/2005;0;13.9;28.3;4.1;18.879
2847;08/09/2005;0.3;15.6;29.1;3.6;16.196
